GPS TOW,PRN,Freq,PrimSig,SigType,Azimuth,Elevation,SecSig Lock Time,SecSig CNo,TEC15,TECRate15,TEC30,TECRate30,TEC45,TECRate45,TECTOW,TECRateTOW
 556560.00, 1, 0, 1, 7, 78.353470, 57.065598, 7151.450195, 50.574, -15.976677, 0.030728, -15.979081,-0.002404, -15.971996, 0.007085, -15.953953, 0.018043 
 556620.00, 1, 0, 1, 4, 77.442169, 56.942909, 7204.819824, 48.790, -18.716013, 0.010571, -18.726940,-0.010927, -18.724346, 0.002595, -18.738853, -0.014506 
 556620.00, 1, 0, 1, 7, 77.442169, 56.942909, 7211.450195, 51.406, -16.028479, -0.017091, -16.035494,-0.007016, -16.017454, 0.018041, -16.013990, 0.003464 
 556680.00, 1, 0, 1, 4, 76.532211, 56.809864, 7264.819824, 49.145, -18.761581, 0.003310, -18.754866,0.006715, -18.741529, 0.013336, -18.742844, -0.001314 
 556680.00, 1, 0, 1, 7, 76.532211, 56.809864, 7271.450195, 51.251, -16.040934, -0.004752, -16.025305,0.015630, -16.012760, 0.012545, -15.987230, 0.025529 
 556740.00, 1, 0, 1, 4, 75.631790, 56.667599, 7324.819824, 48.423, -18.844503, -0.016037, -18.841322,0.003181, -18.861971, -0.020648, -18.838749, 0.023222 
 556740.00, 1, 0, 1, 7, 75.631790, 56.667599, 7331.450195, 51.248, -15.944470, -0.014434, -15.958353,-0.013882, -15.972393, -0.014040, -15.976810, -0.004418 
 556800.00, 1, 0, 1, 4, 74.741356, 56.516239, 7384.819824, 48.673, -18.885563, -0.003607, -18.898718,-0.013157, -18.883102, 0.015617, -18.908886, -0.025784 
 556800.00, 1, 0, 1, 7, 74.741356, 56.516239, 7391.450195, 51.603, -15.944889, 0.023616, -15.947001,-0.002111, -15.952128, -0.005129, -15.955267, -0.003138 
 556860.00, 1, 0, 1, 4, 73.854057, 56.354572, 7444.819824, 48.092, -18.916927, -0.008042, -18.955076,-0.005807, -18.938900, 0.016175, -18.924179, 0.014722 
 556860.00, 1, 0, 1, 7, 73.854057, 56.354572, 7451.450195, 51.271, -15.871331, -0.000645, -15.874074,-0.002743, -15.882497, -0.008423, -15.867373, 0.015124 
 556920.00, 1, 0, 1, 4, 72.992134, 56.186844, 7504.819824, 48.269, -18.903027, 0.021152, -18.958679,-0.021602, -18.932444, 0.026235, -18.980688, -0.048245 
 556920.00, 1, 0, 1, 7, 72.992134, 56.186844, 7511.450195, 51.588, -15.796938, 0.010749, -15.807955,-0.011017, -15.785025, 0.022930, -15.792114, -0.007089 
 556980.00, 1, 0, 1, 4, 72.134094, 56.009113, 7564.819824, 48.669, -18.960646, 0.020042, -18.938540,0.000978, -18.881693, 0.056848, -18.840590, 0.041102 
 556980.00, 1, 0, 1, 7, 72.134094, 56.009113, 7571.450195, 51.405, -15.700748, 0.012187, -15.692538,0.008211, -15.655613, 0.036925, -15.647613, 0.008000 
 557040.00, 1, 0, 1, 4, 71.287582, 55.822910, 7624.819824, 48.812, -18.825022, 0.015569, -18.823195,-0.012606, -18.874836, -0.051642, -18.890213, -0.015377 
 557040.00, 1, 0, 1, 7, 71.287582, 55.822910, 7631.450195, 51.558, -15.604053, -0.020489, -15.599087,0.004967, -15.620576, -0.021489, -15.643877, -0.023302 
 557100.00, 1, 0, 1, 4, 70.455452, 55.628376, 7684.819824, 49.305, -18.890467, -0.000253, -18.965145,0.019944, -18.942286, 0.022859, -18.922178, 0.020107 
 557100.00, 1, 0, 1, 7, 70.455452, 55.628376, 7691.450195, 51.531, -15.600959, 0.035126, -15.602100,-0.001142, -15.552777, 0.049323, -15.562246, -0.009469 
 557160.00, 1, 0, 1, 4, 69.632523, 55.425709, 7744.819824, 48.788, -18.953342, -0.031165, -18.985777,-0.014148, -18.980370, 0.005409, -18.942001, 0.038367 
 557160.00, 1, 0, 1, 7, 69.632523, 55.425709, 7751.450195, 51.744, -15.538092, -0.022672, -15.528062,0.010031, -15.502581, 0.025481, -15.508991, -0.006411 
 557220.00, 1, 0, 1, 4, 68.821945, 55.215073, 7804.819824, 48.805, -18.901218, 0.040783, -18.932362,-0.004687, -18.914101, 0.018262, -18.917355, -0.003254 
 557220.00, 1, 0, 1, 7, 68.821945, 55.215073, 7811.450195, 51.431, -15.450882, 0.019397, -15.427855,0.023027, -15.414336, 0.013519, -15.418445, -0.004108 
 557280.00, 1, 0, 1, 4, 68.023941, 54.996639, 7864.819824, 48.746, -18.940607, -0.023251, -18.933281,0.022961, -18.938942, -0.005661, -18.893726, 0.045217 
 557280.00, 1, 0, 1, 7, 68.023941, 54.996639, 7871.450195, 50.999, -15.402888, 0.015556, -15.389594,0.000435, -15.391778, -0.002183, -15.352258, 0.039520 
 557340.00, 1, 0, 1, 4, 67.238716, 54.770592, 7924.819824, 48.523, -18.946524, -0.052797, -18.939814,0.018520, -18.919975, 0.019839, -18.946207, -0.026233 
 557340.00, 1, 0, 1, 7, 67.238716, 54.770592, 7931.450195, 51.617, -15.364459, -0.012202, -15.420493,-0.019889, -15.381140, 0.039354, -15.391424, -0.010284 
 557400.00, 1, 0, 1, 4, 66.466461, 54.537102, 7984.819824, 48.568, -18.956816, -0.010609, -18.843412,0.022751, -18.815809, 0.027604, -18.815945, -0.000135 
 557400.00, 1, 0, 1, 7, 66.466461, 54.537102, 7991.450195, 50.977, -15.403064, -0.011640, -15.327993,0.015388, -15.308626, 0.019367, -15.294217, 0.014409 
 557460.00, 1, 0, 1, 4, 65.700958, 54.294353, 8044.819824, 48.570, -18.820490, -0.004545, -18.790043,-0.014420, -18.803953, -0.013911, -18.762722, 0.041232 
 557460.00, 1, 0, 1, 7, 65.700958, 54.294353, 8051.450195, 51.207, -15.310338, -0.016121, -15.340073,-0.009128, -15.329751, 0.010322, -15.312231, 0.017520 
 557520.00, 1, 0, 1, 4, 64.961227, 54.048599, 8104.819824, 48.799, -18.730974, 0.031747, -18.675591,0.015914, -18.682381, -0.006790, -18.680103, 0.002277 
 557520.00, 1, 0, 1, 7, 64.961227, 54.048599, 8111.450195, 51.338, -15.315153, -0.002922, -15.297896,0.026847, -15.275527, 0.022370, -15.265797, 0.009730 
 557580.00, 1, 0, 1, 4, 64.228554, 53.793919, 8164.819824, 48.713, -18.690229, -0.010125, -18.756989,-0.011710, -18.718510, 0.038479, -18.726681, -0.008170 
 557580.00, 1, 0, 1, 7, 64.228554, 53.793919, 8171.450195, 51.104, -15.273721, -0.007924, -15.247467,0.010703, -15.233810, 0.013657, -15.255349, -0.021538 
 557640.00, 1, 0, 1, 4, 63.509274, 53.532543, 8224.820312, 48.832, -18.699467, 0.027214, -18.704306,0.023227, -18.672577, 0.031729, -18.662073, 0.010503 
 557640.00, 1, 0, 1, 7, 63.509274, 53.532543, 8231.450195, 51.613, -15.250752, 0.004596, -15.260604,0.028123, -15.221148, 0.039457, -15.212831, 0.008317 
 557700.00, 1, 0, 1, 4, 62.803429, 53.264648, 8284.820312, 49.205, -18.642103, 0.019970, -18.660164,0.006903, -18.634102, 0.026062, -18.610277, 0.023825 
 557700.00, 1, 0, 1, 7, 62.803429, 53.264648, 8291.450195, 51.591, -15.220368, -0.007539, -15.178322,0.000192, -15.147174, 0.031148, -15.127691, 0.019483 
 557760.00, 1, 0, 1, 4, 62.105118, 52.988121, 8344.820312, 49.188, -18.635138, -0.024860, -18.622917,0.012219, -18.659254, 0.029746, -18.616884, 0.042370 
 557760.00, 1, 0, 1, 7, 62.105118, 52.988121, 8351.450195, 51.695, -15.129051, -0.001360, -15.071209,0.010645, -15.074025, -0.002817, -15.045578, 0.028447 
 557820.00, 1, 0, 1, 4, 61.434227, 52.710575, 8404.820312, 49.384, -18.618198, -0.001315, -18.604555,0.013643, -18.664276, 0.013844, -18.650459, 0.013817 
 557820.00, 1, 0, 1, 7, 61.434227, 52.710575, 8411.450195, 51.136, -15.034570, 0.011008, -14.956151,0.026557, -14.937820, 0.018331, -14.929715, 0.008105 
 557880.00, 1, 0, 1, 4, 60.768318, 52.424137, 8464.820312, 48.721, -18.649109, 0.001351, -18.614340,0.034768, -18.722998, 0.027788, -18.723206, -0.000207 
 557880.00, 1, 0, 1, 7, 60.768318, 52.424137, 8471.450195, 51.074, -14.944476, -0.014762, -14.980171,0.020109, -14.971264, 0.008907, -14.969628, 0.001636 
 557940.00, 1, 0, 1, 4, 60.115829, 52.131901, 8524.820312, 48.430, -18.708744, 0.014461, -18.700409,0.008334, -18.695044, 0.031190, -18.682705, 0.012339 
 557940.00, 1, 0, 1, 7, 60.115829, 52.131901, 8531.450195, 51.238, -14.937658, 0.031970, -14.963535,0.011186, -14.944488, 0.019048, -14.945336, -0.000848 
 558000.00, 1, 0, 1, 4, 59.476711, 51.834057, 8584.820312, 47.946, -18.654222, 0.028484, -18.660191,-0.005968, -18.603233, -0.004278, -18.594345, 0.008888 
 558000.00, 1, 0, 1, 7, 59.476711, 51.834057, 8591.450195, 50.793, -14.919158, 0.026178, -14.891362,-0.006233, -14.905222, -0.013860, -14.889185, 0.016037 
 558060.00, 1, 0, 1, 4, 58.845745, 51.528202, 8644.820312, 47.656, -18.601000, -0.006655, -18.584141,0.016860, -18.452887, 0.012959, -18.464558, -0.011671 
 558060.00, 1, 0, 1, 7, 58.845745, 51.528202, 8651.450195, 51.070, -14.897774, -0.008589, -14.879918,0.010792, -14.853436, 0.026483, -14.842613, 0.010822 
 558120.00, 1, 0, 1, 4, 58.238327, 51.222202, 8704.820312, 48.192, -18.472351, -0.007793, -18.479662,-0.007311, -18.422714, 0.007596, -18.403154, 0.019560 
 558120.00, 1, 0, 1, 7, 58.238327, 51.222202, 8711.450195, 50.747, -14.844107, -0.001493, -14.810767,0.004729, -14.814159, -0.003392, -14.808536, 0.005624 
 558180.00, 1, 0, 1, 4, 57.638901, 50.908539, 8764.820312, 48.629, -18.382088, 0.021066, -18.384340,-0.002254, -18.319094, 0.043660, -18.297956, 0.021138 
 558180.00, 1, 0, 1, 7, 57.638901, 50.908539, 8771.450195, 51.190, -14.814426, -0.005890, -14.804624,0.009802, -14.777213, 0.019713, -14.753053, 0.024161 
 558240.00, 1, 0, 1, 4, 57.052528, 50.589947, 8824.820312, 48.789, -18.301222, -0.003266, -18.294876,0.006346, -18.315075, -0.014058, -18.299175, 0.015899 
 558240.00, 1, 0, 1, 7, 57.052528, 50.589947, 8831.450195, 51.287, -14.762647, -0.009593, -14.758422,0.004224, -14.696085, 0.022377, -14.691586, 0.004499 
 558300.00, 1, 0, 1, 4, 56.479122, 50.266594, 8884.820312, 49.019, -18.293819, 0.005356, -18.253992,0.039828, -18.319532, 0.009306, -18.316769, 0.002764 
 558300.00, 1, 0, 1, 7, 56.479122, 50.266594, 8891.450195, 51.200, -14.646471, 0.045115, -14.651263,-0.004792, -14.639215, 0.009365, -14.629903, 0.009312 
 558360.00, 1, 0, 1, 4, 55.918552, 49.938641, 8944.820312, 48.666, -18.310377, 0.006390, -18.275194,0.035183, -18.352301, -0.000310, -18.311697, 0.040604 
 558360.00, 1, 0, 1, 7, 55.918552, 49.938641, 8951.450195, 51.251, -14.625316, 0.004587, -14.605208,0.020107, -14.595066, 0.017464, -14.587440, 0.007626 
 558420.00, 1, 0, 1, 4, 55.370678, 49.606247, 9004.820312, 48.803, -18.331661, -0.019965, -18.316029,0.015633, -18.397278, -0.000413, -18.385408, 0.011870 
 558420.00, 1, 0, 1, 7, 55.370678, 49.606247, 9011.450195, 50.915, -14.585228, 0.002212, -14.553133,0.032095, -14.536506, 0.010847, -14.532806, 0.003699 
 558480.00, 1, 0, 1, 4, 54.835377, 49.269581, 9064.820312, 48.583, -18.358433, 0.026975, -18.330669,0.027763, -18.333696, -0.010779, -18.329653, 0.004042 
 558480.00, 1, 0, 1, 7, 54.835377, 49.269581, 9071.450195, 51.163, -14.513475, 0.019331, -14.501153,0.012323, -14.507526, 0.021071, -14.511248, -0.003721 
 558540.00, 1, 0, 1, 4, 54.314533, 48.929783, 9124.820312, 48.451, -18.302580, 0.027073, -18.313948,-0.011368, -18.265442, 0.036176, -18.277004, -0.011563 
 558540.00, 1, 0, 1, 7, 54.314533, 48.929783, 9131.450195, 51.193, -14.473209, 0.038038, -14.476288,-0.003078, -14.468223, 0.038226, -14.439793, 0.028430 
 558600.00, 1, 0, 1, 4, 53.803707, 48.584869, 9184.820312, 48.040, -18.290407, -0.013403, -18.256968,0.033439, -18.203571, 0.037210, -18.179020, 0.024551 
 558600.00, 1, 0, 1, 7, 53.803707, 48.584869, 9191.450195, 50.985, -14.449351, -0.009558, -14.399868,0.049483, -14.427262, 0.003792, -14.403606, 0.023656 
 558660.00, 1, 0, 1, 4, 53.300907, 48.233196, 9244.820312, 48.268, -18.148031, 0.030988, -18.163298,-0.015266, -18.141716, 0.021583, -18.131273, -0.009367 
 558660.00, 1, 0, 1, 7, 53.300907, 48.233196, 9251.450195, 51.348, -14.410878, -0.007271, -14.405825,0.005053, -14.378904, -0.004021, -14.383554, -0.004649 
 558720.00, 1, 0, 1, 4, 52.818295, 47.883686, 9304.820312, 48.143, -18.125578, 0.005697, -18.110188,0.015390, -18.107546, 0.002642, -18.129292, 0.001216 
 558720.00, 1, 0, 1, 7, 52.818295, 47.883686, 9311.450195, 51.241, -14.367781, 0.015773, -14.339587,0.028193, -14.242514, 0.023144, -14.236382, 0.006132 
 558780.00, 1, 0, 1, 4, 52.343399, 47.527710, 9364.820312, 47.668, -18.098841, 0.030450, -18.067015,0.031827, -18.043829, 0.023185, -17.959068, 0.041814 
 558780.00, 1, 0, 1, 7, 52.343399, 47.527710, 9371.450195, 51.273, -14.245160, -0.008779, -14.237164,0.007995, -14.152602, 0.029495, -14.118150, 0.034453 
 558840.00, 1, 0, 1, 4, 51.880150, 47.168335, 9424.820312, 47.497, -17.936634, 0.022434, -17.949415,-0.012780, -17.939701, 0.009713, -17.925755, -0.004454 
 558840.00, 1, 0, 1, 7, 51.880150, 47.168335, 9431.450195, 50.891, -14.102671, 0.015478, -14.088987,0.013684, -14.019956, -0.012188, -13.998612, 0.021344 
 558900.00, 1, 0, 1, 4, 51.428391, 46.805695, 9484.820312, 47.906, -17.911123, 0.014631, -17.916828,-0.005706, -17.894686, 0.022142, -17.888535, 0.018553 
 558900.00, 1, 0, 1, 7, 51.428391, 46.805695, 9491.450195, 50.576, -13.969196, 0.029416, -13.967084,0.002112, -13.974628, 0.019633, -13.951453, 0.023175 
 558960.00, 1, 0, 1, 4, 50.984337, 46.436867, 9544.820312, 47.812, -17.887245, 0.001290, -17.879864,0.007381, -17.847494, 0.032370, -17.783604, 0.024558 
 558960.00, 1, 0, 1, 7, 50.984337, 46.436867, 9551.450195, 50.723, -13.954960, -0.003507, -13.942923,0.012037, -13.948590, 0.036757, -13.943892, 0.004698 
 559020.00, 1, 0, 1, 4, 50.558670, 46.071152, 9604.820312, 47.752, -17.807974, -0.024371, -17.763136,0.044838, -17.764494, -0.001358, -17.802347, -0.015784 
 559020.00, 1, 0, 1, 7, 50.558670, 46.071152, 9611.450195, 50.858, -13.923362, 0.020530, -13.915026,0.008336, -13.927111, 0.038036, -13.928009, -0.000899 
 559080.00, 1, 0, 1, 4, 50.140358, 45.699493, 9664.820312, 47.425, -17.786051, 0.016296, -17.756905,0.029147, -17.713097, 0.043809, -17.652807, 0.027718 
 559080.00, 1, 0, 1, 7, 50.140358, 45.699493, 9671.450195, 50.821, -13.913088, 0.014922, -13.863276,0.049811, -13.827830, 0.035446, -13.825490, 0.016590 
 559140.00, 1, 0, 1, 4, 49.732845, 45.325089, 9724.820312, 48.318, -17.640102, 0.012705, -17.610573,0.029528, -17.617825, -0.007251, -17.668148, -0.002493 
 559140.00, 1, 0, 1, 7, 49.732845, 45.325089, 9731.450195, 50.345, -13.786643, 0.038846, -13.783850,0.002794, -13.772554, 0.011295, -13.799793, -0.001267 
 559200.00, 1, 0, 1, 4, 49.335968, 44.948051, 9784.820312, 47.283, -17.660528, 0.007619, -17.628183,0.032346, -17.590687, 0.037498, -17.639231, 0.042529 
 559200.00, 1, 0, 1, 7, 49.335968, 44.948051, 9791.450195, 50.189, -13.811089, -0.011296, -13.777914,0.033175, -13.774701, 0.003212, -13.809208, 0.011037 
 559260.00, 1, 0, 1, 4, 48.925678, 44.544495, 9844.820312, 47.876, -17.612501, 0.026729, -17.587860,0.024640, -17.576696, 0.011164, -17.610556, -0.003221 
 559260.00, 1, 0, 1, 7, 48.925678, 44.544495, 9851.450195, 50.495, -13.775898, 0.033310, -13.763387,0.012512, -13.771833, -0.008447, -13.743252, 0.009907 
 559320.00, 1, 0, 1, 4, 48.574764, 44.187744, 9904.820312, 47.332, -17.599304, 0.011252, -17.558020,0.041285, -17.545483, 0.012537, -17.588526, 0.032802 
 559320.00, 1, 0, 1, 7, 48.574764, 44.187744, 9911.450195, 50.245, -13.730696, 0.012556, -13.673268,0.057427, -13.674980, -0.001712, -13.597809, 0.023854 
 559380.00, 1, 0, 1, 4, 48.208557, 43.803288, 9964.820312, 47.425, -17.614220, -0.025695, -17.613155,0.001065, -17.620989, -0.007834, -17.639357, 0.043544 
 559380.00, 1, 0, 1, 7, 48.208557, 43.803288, 9971.440430, 49.967, -13.615376, -0.017567, -13.576273,0.039104, -13.578313, -0.002040, -13.489246, 0.054890 
 559440.00, 1, 0, 1, 4, 47.852283, 43.416653, 10024.820312, 47.459, -17.600470, 0.038887, -17.559122,0.041348, -17.549519, 0.009603, -17.583605, -0.007264 
 559440.00, 1, 0, 1, 7, 47.852283, 43.416653, 10031.440430, 49.743, -13.456427, 0.032820, -13.434392,0.022035, -13.399780, 0.034612, -13.451056, 0.002273 
 559500.00, 1, 0, 1, 4, 47.505779, 43.027946, 10084.820312, 47.344, -17.571234, 0.012370, -17.560934,0.010299, -17.539518, 0.021417, -17.576683, 0.036703 
 559500.00, 1, 0, 1, 7, 47.505779, 43.027946, 10091.440430, 49.367, -13.478643, -0.027587, -13.445724,0.032920, -13.408921, 0.036802, -13.543545, 0.005732 
 559560.00, 1, 0, 1, 4, 47.166115, 42.633987, 10144.820312, 47.492, -17.547728, 0.028955, -17.514530,0.033199, -17.510571, 0.003960, -17.477499, 0.033070 
 559560.00, 1, 0, 1, 7, 47.166115, 42.633987, 10151.440430, 49.655, -13.516613, 0.026932, -13.486321,0.030291, -13.499343, -0.013021, -13.675397, 0.006504 
 559620.00, 1, 0, 1, 4, 46.841419, 42.244686, 10204.820312, 47.069, -17.472246, 0.031240, -17.489573,-0.017326, -17.470692, 0.018882, -17.436491, 0.034200 
 559620.00, 1, 0, 1, 7, 46.841419, 42.244686, 10211.440430, 50.520, -13.659541, 0.015856, -13.678812,-0.019271, -13.641785, 0.037028, -13.626676, 0.027382 
 559680.00, 1, 0, 1, 4, 46.523220, 41.850342, 10264.820312, 46.603, -17.440092, -0.056502, -17.403152,0.036939, -17.393585, 0.009568, -17.355167, 0.038416 
 559680.00, 1, 0, 1, 7, 46.523220, 41.850342, 10271.440430, 50.516, -13.652716, -0.026040, -13.603550,0.049166, -13.583164, 0.020386, -13.391330, 0.023648 
 559740.00, 1, 0, 1, 4, 46.214130, 41.454304, 10324.820312, 46.927, -17.247488, 0.027600, -17.273651,-0.026163, -17.216883, 0.056768, -17.186291, 0.030592 
 559740.00, 1, 0, 1, 7, 46.214130, 41.454304, 10331.440430, 49.914, -13.334536, 0.056795, -13.359250,-0.024715, -13.342354, 0.016896, -13.174951, 0.026664 
 559800.00, 1, 0, 1, 4, 45.913975, 41.056686, 10384.820312, 46.781, -17.089018, 0.000876, -17.085789,0.003231, -17.045315, 0.040473, -17.026966, 0.018350 
 559800.00, 1, 0, 1, 7, 45.913975, 41.056686, 10391.440430, 50.181, -13.206153, -0.031203, -13.181627,0.024526, -13.180813, 0.000814, -13.058974, 0.037021 
 559860.00, 1, 0, 1, 4, 45.620228, 40.654224, 10444.820312, 47.012, -16.977022, 0.017482, -16.956581,0.020442, -16.941952, 0.014629, -16.936028, 0.005925 
 559860.00, 1, 0, 1, 7, 45.620228, 40.654224, 10451.440430, 50.283, -13.043141, 0.015833, -13.038616,0.004525, -13.017754, 0.020863, -12.916252, 0.009677 
 559920.00, 1, 0, 1, 4, 45.339886, 40.257015, 10504.820312, 47.375, -16.854053, 0.041928, -16.858753,-0.004699, -16.856800, 0.001952, -16.831545, 0.025256 
 559920.00, 1, 0, 1, 7, 45.339886, 40.257015, 10511.440430, 50.067, -12.891273, 0.024978, -12.867676,0.023598, -12.885793, -0.018117, -12.839884, 0.051599 
 559980.00, 1, 0, 1, 4, 45.065620, 39.855137, 10564.820312, 47.053, -16.811480, 0.021689, -16.809954,0.001526, -16.776825, 0.033130, -16.779242, -0.002417 
 559980.00, 1, 0, 1, 7, 45.065620, 39.855137, 10571.440430, 49.617, -12.847331, -0.007448, -12.829251,0.018079, -12.788368, 0.040884, -12.760883, 0.027485 
 560040.00, 1, 0, 1, 4, 44.800594, 39.453442, 10624.820312, 47.566, -16.796003, 0.009146, -16.787552,0.008451, -16.783010, 0.004542, -16.757502, 0.025509 
 560040.00, 1, 0, 1, 7, 44.800594, 39.453442, 10631.440430, 49.821, -12.814594, 0.014054, -12.791907,0.022686, -12.766891, 0.025016, -12.777282, -0.010390 
 560100.00, 1, 0, 1, 4, 44.542725, 39.048920, 10684.820312, 47.177, -16.752419, 0.041680, -16.770906,-0.018486, -16.780798, -0.009893, -16.724064, 0.056734 
 560100.00, 1, 0, 1, 7, 44.542725, 39.048920, 10691.440430, 50.058, -12.831243, 0.039415, -12.841333,-0.010090, -12.851268, -0.009935, -12.798717, 0.052552 
 560160.00, 1, 0, 1, 4, 44.290821, 38.639904, 10744.820312, 47.618, -16.698317, 0.032367, -16.681921,0.016396, -16.677204, 0.004717, -16.630028, 0.047177 
 560160.00, 1, 0, 1, 7, 44.290821, 38.639904, 10751.440430, 50.066, -12.819701, 0.024096, -12.814967,0.004734, -12.766932, 0.048035, -12.741199, 0.025733 
 560220.00, 1, 0, 1, 4, 44.050884, 38.236637, 10804.820312, 46.554, -16.617504, 0.007237, -16.607735,0.009771, -16.622051, -0.014317, -16.553576, 0.068477 
 560220.00, 1, 0, 1, 7, 44.050884, 38.236637, 10811.440430, 50.183, -12.807825, -0.018743, -12.792933,0.014893, -12.787072, 0.005860, -12.744230, 0.042842 
 560280.00, 1, 0, 1, 4, 43.816639, 37.829037, 10864.820312, 46.803, -16.556717, 0.001424, -16.568108,-0.011391, -16.498322, 0.069786, -16.492304, 0.006017 
 560280.00, 1, 0, 1, 7, 43.816639, 37.829037, 10871.440430, 50.249, -12.767959, -0.008184, -12.736455,0.031503, -12.685902, 0.050553, -12.697452, -0.011550 
 560340.00, 1, 0, 1, 4, 43.589989, 37.420563, 10924.820312, 46.614, -16.473534, 0.015983, -16.452734,0.020799, -16.451012, 0.001723, -16.436100, 0.014911 
 560340.00, 1, 0, 1, 7, 43.589989, 37.420563, 10931.440430, 50.036, -12.645433, 0.010352, -12.618249,0.027185, -12.587706, 0.030543, -12.595957, -0.008252 
 560400.00, 1, 0, 1, 4, 43.370804, 37.011280, 10984.820312, 46.828, -16.417648, 0.022467, -16.438721,-0.021072, -16.415022, 0.023698, -16.365244, 0.049778 
 560400.00, 1, 0, 1, 7, 43.370804, 37.011280, 10991.440430, 49.756, -12.529799, 0.056360, -12.559915,-0.030116, -12.557302, 0.002614, -12.480083, 0.077218 
 560460.00, 1, 0, 1, 4, 43.157207, 36.597828, 11044.820312, 46.457, -16.382475, 0.011283, -16.380274,0.002202, -16.344078, 0.036194, -16.323837, 0.020243 
 560460.00, 1, 0, 1, 7, 43.157207, 36.597828, 11051.440430, 49.469, -12.531186, -0.008244, -12.489318,0.041868, -12.471491, 0.017827, -12.456340, 0.015151 
 560520.00, 1, 0, 1, 4, 42.954281, 36.190544, 11104.820312, 45.707, -16.329622, -0.005785, -16.304609,0.024330, -16.259727, 0.044883, -16.240482, 0.019244 
 560520.00, 1, 0, 1, 7, 42.954281, 36.190544, 11111.440430, 49.516, -12.516757, 0.010619, -12.513934,0.002823, -12.474951, 0.038984, -12.472576, 0.002374 
 560580.00, 1, 0, 1, 4, 42.756683, 35.779217, 11164.820312, 44.858, -16.251326, -0.010842, -16.177393,0.026077, -16.147455, 0.029937, -16.121988, 0.025467 
 560580.00, 1, 0, 1, 7, 42.756683, 35.779217, 11171.440430, 49.603, -12.526708, 0.018033, -12.504776,0.021931, -12.480445, 0.024331, -12.451318, 0.029127 
 560640.00, 1, 0, 1, 4, 42.566021, 35.367344, 11224.820312, 43.759, -16.100193, 0.021796, -16.041611,0.001894, -15.989735, 0.051877, -15.942509, 0.047225 
 560640.00, 1, 0, 1, 7, 42.566021, 35.367344, 11231.440430, 49.356, -12.451993, 0.016101, -12.450329,0.001665, -12.406322, 0.044006, -12.341288, 0.065035 
 560700.00, 1, 0, 1, 4, 42.382183, 34.954975, 11284.820312, 42.901, -15.976399, -0.033890, -15.839518,0.020214, -15.835102, 0.004416, -15.813005, 0.022096 
 560700.00, 1, 0, 1, 7, 42.382183, 34.954975, 11291.440430, 49.257, -12.260431, -0.008905, -12.254553,0.005879, -12.264989, -0.010437, -12.259146, 0.005843 
 560760.00, 1, 0, 1, 4, 42.204094, 34.540268, 11344.820312, 42.995, -15.811725, 0.001281, -15.644081,0.000175, -15.609827, 0.034253, -15.554686, 0.055142 
 560760.00, 1, 0, 1, 7, 42.204094, 34.540268, 11351.440430, 49.246, -12.080560, 0.018019, -12.058663,0.021896, -12.048409, 0.010255, -12.007575, 0.040833 
 560820.00, 1, 0, 1, 4, 42.034935, 34.130291, 11404.820312, 43.978, -15.546412, 0.008274, -15.360711,0.016516, -15.312640, 0.048071, -15.242727, 0.069913 
 560820.00, 1, 0, 1, 7, 42.034935, 34.130291, 11411.440430, 49.132, -11.849691, -0.018460, -11.855756,-0.006064, -11.809220, 0.046535, -11.760112, 0.049108 
 560880.00, 1, 0, 1, 4, 41.870789, 33.716537, 11464.820312, 44.209, -15.289885, -0.047157, -15.097900,0.060785, -15.096654, 0.001246, -15.126314, -0.029660 
 560880.00, 1, 0, 1, 7, 41.870789, 33.716537, 11471.440430, 49.291, -11.649780, -0.035120, -11.588477,0.061303, -11.601635, -0.013158, -11.583054, 0.018581 
 560940.00, 1, 0, 1, 4, 41.712990, 33.302502, 11524.820312, 45.326, -15.097851, 0.028464, -15.056121,0.001476, -15.011633, 0.044487, -15.011023, 0.000611 
 560940.00, 1, 0, 1, 7, 41.712990, 33.302502, 11531.440430, 49.552, -11.562650, 0.020403, -11.476968,0.012711, -11.466847, 0.010120, -11.429984, 0.036863 
 561000.00, 1, 0, 1, 4, 41.561436, 32.888245, 11584.820312, 45.423, -14.993188, 0.017835, -14.955459,0.058978, -14.969966, -0.014507, -14.971090, -0.001124 
 561000.00, 1, 0, 1, 7, 41.561436, 32.888245, 11591.440430, 49.317, -11.395179, 0.034806, -11.308787,0.057769, -11.318737, -0.009950, -11.326947, -0.008210 
 561060.00, 1, 0, 1, 4, 41.414822, 32.470356, 11644.820312, 45.689, -14.967630, 0.003460, -14.946856,0.026022, -14.937284, 0.009571, -14.862550, 0.074734 
 561060.00, 1, 0, 1, 7, 41.414822, 32.470356, 11651.440430, 48.986, -11.281598, 0.045348, -11.272099,0.019826, -11.264897, 0.007202, -11.211169, 0.053728 
 561120.00, 1, 0, 1, 4, 41.276608, 32.059238, 11704.820312, 46.233, -14.859111, 0.003439, -14.857698,0.025968, -14.861505, -0.003806, -14.865185, -0.003680 
 561120.00, 1, 0, 1, 7, 41.276608, 32.059238, 11711.440430, 48.562, -11.188568, 0.022601, -11.253298,0.037084, -11.273819, -0.020522, -11.239347, 0.034473 
 561180.00, 1, 0, 1, 4, 41.143127, 31.644587, 11764.820312, 45.027, -14.854079, 0.011106, -14.894865,0.029770, -14.849728, 0.045137, -14.861809, -0.012081 
