GPS TOW,Freq,SV Sys,PrimSig,SigType,TEC,TECdot
550133.000,0,0,1,7,-11.525735, 0.033985
550134.000,0,0,1,4,-19.437288,-0.015117
550134.000,0,0,1,7,-11.632390, 0.000815
550135.000,0,0,1,4,-19.204166,-0.025537
550135.000,0,0,1,7,-11.669488,-0.015919
550136.000,0,0,1,4,-19.181423, 0.007343
550136.000,0,0,1,7,-11.732090, 0.013758
550137.000,0,0,1,4,-19.025063,-0.049553
550137.000,0,0,1,7,-11.755276,-0.025296
550138.000,0,0,1,4,-19.053492, 0.040882
550138.000,0,0,1,7,-11.831790, 0.010594
550139.000,0,0,1,4,-19.178581, 0.002945
550139.000,0,0,1,7,-12.017277, 0.017250
550140.000,0,0,1,4,-19.121721, 0.024192
550140.000,0,0,1,7,-12.140162, 0.010941
550141.000,0,0,1,4,-19.022219,-0.017107
550141.000,0,0,1,7,-12.193490,-0.013806
550142.000,0,0,1,4,-19.278084, 0.024205
550142.000,0,0,1,7,-12.383615, 0.021269
550143.000,0,0,1,4,-19.184267,-0.056534
550143.000,0,0,1,7,-12.469403,-0.062514
550144.000,0,0,1,4,-19.238283, 0.060293
550144.000,0,0,1,7,-12.698944, 0.051250
550145.000,0,0,1,4,-19.292297,-0.017789
550145.000,0,0,1,7,-12.794006,-0.051726
550146.000,0,0,1,4,-19.326414, 0.005280
550146.000,0,0,1,7,-13.025866, 0.044856
550147.000,0,0,1,4,-19.332100,-0.012626
550147.000,0,0,1,7,-13.095424,-0.028952
550148.000,0,0,1,4,-19.462873, 0.014079
550148.000,0,0,1,7,-13.267000, 0.017604
550149.000,0,0,1,4,-19.585119, 0.006196
550149.000,0,0,1,7,-13.461761, 0.014507
550150.000,0,0,1,4,-19.690308,-0.022717
550150.000,0,0,1,7,-13.568418,-0.022781
550151.000,0,0,1,4,-19.533947,-0.044838
550151.000,0,0,1,7,-13.670435,-0.028630
550152.000,0,0,1,4,-19.718739, 0.003064
550152.000,0,0,1,7,-13.893021, 0.016184
550153.000,0,0,1,4,-19.772753, 0.032532
550153.000,0,0,1,7,-14.099376, 0.009031
550154.000,0,0,1,4,-19.903528, 0.041782
550154.000,0,0,1,7,-14.331235, 0.004622
550155.000,0,0,1,4,-19.880785,-0.035555
550155.000,0,0,1,7,-14.514404, 0.026968
550156.000,0,0,1,4,-19.971758,-0.009502
550156.000,0,0,1,7,-14.725396,-0.015849
550157.000,0,0,1,4,-20.094006,-0.032740
550157.000,0,0,1,7,-14.903928,-0.026892
550158.000,0,0,1,4,-20.176451, 0.041807
550158.000,0,0,1,7,-15.112601, 0.007970
550159.000,0,0,1,4,-20.113905,-0.006873
550159.000,0,0,1,7,-15.214620,-0.051233
550160.000,0,0,1,4,-20.321440, 0.019491
550160.000,0,0,1,7,-15.516037, 0.034703
550161.000,0,0,1,4,-20.494858, 0.005682
550161.000,0,0,1,7,-15.731667,-0.010255
550162.000,0,0,1,4,-20.705235,-0.017255
550162.000,0,0,1,7,-16.002941, 0.057084
550163.000,0,0,1,4,-20.995214,-0.044133
550163.000,0,0,1,7,-16.262625,-0.039024
550164.000,0,0,1,4,-21.154419, 0.022310
550164.000,0,0,1,7,-16.452749, 0.016007
550165.000,0,0,1,4,-21.259607,-0.012310
550165.000,0,0,1,7,-16.598820,-0.014303
550166.000,0,0,1,4,-21.350580, 0.029639
550166.000,0,0,1,7,-16.775034,-0.011152
550167.000,0,0,1,4,-21.535372, 0.024525
550167.000,0,0,1,7,-17.043991, 0.025470
550168.000,0,0,1,4,-21.592230,-0.010805
550168.000,0,0,1,7,-17.222523,-0.006142
550169.000,0,0,1,4,-21.734377,-0.032016
550169.000,0,0,1,7,-17.452065,-0.021194
550170.000,0,0,1,4,-21.831036, 0.036193
550170.000,0,0,1,7,-17.649143, 0.030359
550171.000,0,0,1,4,-21.919167,-0.024098
550171.000,0,0,1,7,-17.795216,-0.026085
550172.000,0,0,1,4,-22.240417, 0.041645
550172.000,0,0,1,7,-18.105907, 0.028588
550173.000,0,0,1,4,-22.450796,-0.016018
550173.000,0,0,1,7,-18.363272,-0.030484
550174.000,0,0,1,4,-22.564512,-0.002447
550174.000,0,0,1,7,-18.669327, 0.037836
550175.000,0,0,1,4,-22.908508,-0.000785
550175.000,0,0,1,7,-18.924372,-0.005588
550176.000,0,0,1,4,-23.081926,-0.016894
550176.000,0,0,1,7,-19.170143,-0.029136
550177.000,0,0,1,4,-23.366219,-0.011647
550177.000,0,0,1,7,-19.427505, 0.033397
550178.000,0,0,1,4,-23.684628,-0.011573
550178.000,0,0,1,7,-19.612993,-0.031734
550179.000,0,0,1,4,-23.912062, 0.031664
550179.000,0,0,1,7,-19.865721, 0.005631
550180.000,0,0,1,4,-24.082638,-0.006977
550180.000,0,0,1,7,-20.125404,-0.005147
550181.000,0,0,1,4,-24.173613, 0.003009
550181.000,0,0,1,7,-20.401316, 0.040681
550182.000,0,0,1,4,-24.355560, 0.008598
550182.000,0,0,1,7,-20.584486,-0.027890
550183.000,0,0,1,4,-24.625639,-0.007597
550183.000,0,0,1,7,-20.844168,-0.019843
550184.000,0,0,1,4,-25.006592,-0.006565
550184.000,0,0,1,7,-21.120081, 0.013222
550185.000,0,0,1,4,-25.140209,-0.001696
550185.000,0,0,1,7,-21.370489,-0.004725
550186.000,0,0,1,4,-25.487047, 0.028129
550186.000,0,0,1,7,-21.613941, 0.023984
550187.000,0,0,1,4,-25.666151,-0.013485
550187.000,0,0,1,7,-21.787836,-0.000169
550188.000,0,0,1,4,-25.779869,-0.061385
550188.000,0,0,1,7,-21.924633,-0.053582
550189.000,0,0,1,4,-26.132393, 0.040434
550189.000,0,0,1,7,-22.186634, 0.053361
550190.000,0,0,1,4,-26.450800,-0.006886
550190.000,0,0,1,7,-22.402264,-0.040206
550191.000,0,0,1,4,-26.658335, 0.001711
550191.000,0,0,1,7,-22.603981, 0.015616
550192.000,0,0,1,4,-26.982430, 0.002024
550192.000,0,0,1,7,-22.819611,-0.017278
550193.000,0,0,1,4,-27.315052,-0.016908
550193.000,0,0,1,7,-23.081612, 0.033821
550194.000,0,0,1,4,-27.644833, 0.025187
550194.000,0,0,1,7,-23.306515,-0.010068
550195.000,0,0,1,4,-27.727278,-0.017848
550195.000,0,0,1,7,-23.392303, 0.001011
550196.000,0,0,1,4,-28.003042, 0.005268
550196.000,0,0,1,7,-23.642712,-0.049386
550197.000,0,0,1,4,-28.406738, 0.009654
550197.000,0,0,1,7,-23.909349, 0.031921
550198.000,0,0,1,4,-28.864450, 0.014752
550198.000,0,0,1,7,-24.182945, 0.029987
550199.000,0,0,1,4,-29.094727,-0.015056
550199.000,0,0,1,7,-24.403212,-0.034836
550200.000,0,0,1,4,-29.339220,-0.016143
550200.000,0,0,1,7,-24.642027,-0.012852
550201.000,0,0,1,4,-29.654785,-0.002283
550201.000,0,0,1,7,-24.936487, 0.012561
550202.000,0,0,1,4,-29.916334,-0.028576
550202.000,0,0,1,7,-25.128931,-0.036267
550203.000,0,0,1,4,-30.359833, 0.032781
550203.000,0,0,1,7,-25.367746, 0.026383
550204.000,0,0,1,4,-30.845974, 0.007507
550204.000,0,0,1,7,-25.650616, 0.012015
550205.000,0,0,1,4,-31.195654,-0.014112
550205.000,0,0,1,7,-26.000723, 0.005089
550206.000,0,0,1,4,-31.482790,-0.006457
550206.000,0,0,1,7,-26.142157,-0.033045
550207.000,0,0,1,4,-31.821098,-0.000625
550207.000,0,0,1,7,-26.418070, 0.020448
550208.000,0,0,1,4,-32.187836, 0.018912
550208.000,0,0,1,7,-26.654566,-0.017451
550209.000,0,0,1,4,-32.531834,-0.030337
550209.000,0,0,1,7,-26.881788, 0.002116
550210.000,0,0,1,4,-32.787697,-0.012407
550210.000,0,0,1,7,-27.016268,-0.002095
550211.000,0,0,1,4,-32.966801, 0.015444
550211.000,0,0,1,7,-27.185524, 0.008790
550212.000,0,0,1,4,-33.413139, 0.022407
550212.000,0,0,1,7,-27.482306, 0.020401
550213.000,0,0,1,4,-33.757137,-0.005502
550213.000,0,0,1,7,-27.674747,-0.044391
550214.000,0,0,1,4,-34.089760, 0.009958
550214.000,0,0,1,7,-27.971529, 0.069017
550215.000,0,0,1,4,-34.408165,-0.020996
550215.000,0,0,1,7,-28.122236,-0.050298
550216.000,0,0,1,4,-34.740791,-0.040509
550216.000,0,0,1,7,-28.330912, 0.001870
550217.000,0,0,1,4,-35.221245, 0.041764
550217.000,0,0,1,7,-28.523354,-0.004617
550218.000,0,0,1,4,-35.582298,-0.005427
550218.000,0,0,1,7,-28.741302, 0.004943
550219.000,0,0,1,4,-35.869434,-0.016631
550219.000,0,0,1,7,-28.924471,-0.022964
550220.000,0,0,1,4,-36.273129, 0.025615
550220.000,0,0,1,7,-29.137781, 0.022269
550221.000,0,0,1,4,-36.486351, 0.004596
550221.000,0,0,1,7,-29.300083, 0.009541
550222.000,0,0,1,4,-36.895733,-0.023840
550222.000,0,0,1,7,-29.492527,-0.011530
550223.000,0,0,1,4,-37.225513,-0.017711
550223.000,0,0,1,7,-29.694244, 0.026385
550224.000,0,0,1,4,-37.532551, 0.008009
550224.000,0,0,1,7,-29.782351,-0.041490
550225.000,0,0,1,4,-37.796940, 0.007498
550225.000,0,0,1,7,-29.914511, 0.012626
550226.000,0,0,1,4,-38.015846,-0.013310
550226.000,0,0,1,7,-30.042034,-0.011203
550227.000,0,0,1,4,-38.362686, 0.005080
550227.000,0,0,1,7,-30.234478, 0.012608
550228.000,0,0,1,4,-38.769226, 0.026204
550228.000,0,0,1,7,-30.399097,-0.006450
550229.000,0,0,1,4,-39.141647,-0.030114
550229.000,0,0,1,7,-30.535894,-0.013124
550230.000,0,0,1,4,-39.448685,-0.002289
550230.000,0,0,1,7,-30.649506,-0.000127
550231.000,0,0,1,4,-39.809738, 0.004725
550231.000,0,0,1,7,-30.723701,-0.012369
550232.000,0,0,1,4,-40.290192,-0.000595
550232.000,0,0,1,7,-30.939329, 0.041251
550233.000,0,0,1,4,-40.790550,-0.005202
550233.000,0,0,1,7,-31.064533, 0.006399
550234.000,0,0,1,4,-41.242577, 0.031731
550234.000,0,0,1,7,-31.138729,-0.022025
550235.000,0,0,1,4,-41.597942,-0.035324
550235.000,0,0,1,7,-31.256977,-0.004367
550236.000,0,0,1,4,-41.734402, 0.000688
550236.000,0,0,1,7,-31.312624,-0.004982
550237.000,0,0,1,4,-42.115356,-0.019262
550237.000,0,0,1,7,-31.375225, 0.015329
550238.000,0,0,1,4,-42.513367, 0.027482
550238.000,0,0,1,7,-31.412323,-0.007546
550239.000,0,0,1,4,-42.794815,-0.015712
550239.000,0,0,1,7,-31.493475, 0.019313
550240.000,0,0,1,4,-43.059208, 0.035129
550240.000,0,0,1,7,-31.467970,-0.012586
550241.000,0,0,1,4,-43.275272,-0.015057
550241.000,0,0,1,7,-31.530571,-0.011929
550242.000,0,0,1,4,-43.445847,-0.000530
550242.000,0,0,1,7,-31.514341,-0.004703
550243.000,0,0,1,4,-43.849545, 0.005377
550243.000,0,0,1,7,-31.593174, 0.007017
550244.000,0,0,1,4,-44.111092,-0.016457
550244.000,0,0,1,7,-31.646502,-0.007804
550245.000,0,0,1,4,-44.540375, 0.003827
550245.000,0,0,1,7,-31.739244, 0.002329
550246.000,0,0,1,4,-44.867313,-0.024162
550246.000,0,0,1,7,-31.764750,-0.034612
550247.000,0,0,1,4,-45.160133, 0.017367
550247.000,0,0,1,7,-31.857494, 0.038255
550248.000,0,0,1,4,-45.401783,-0.021781
550248.000,0,0,1,7,-31.838945,-0.013112
550249.000,0,0,1,4,-45.632061,-0.001435
550249.000,0,0,1,7,-31.820396, 0.001074
550250.000,0,0,1,4,-45.973213, 0.017762
550250.000,0,0,1,7,-31.852856, 0.016093
550251.000,0,0,1,4,-46.217705,-0.011936
550251.000,0,0,1,7,-31.889954, 0.002294
550252.000,0,0,1,4,-46.396812, 0.013549
550252.000,0,0,1,7,-31.866768,-0.004627
550253.000,0,0,1,4,-46.661201, 0.004053
550253.000,0,0,1,7,-31.845901,-0.013971
550254.000,0,0,1,4,-46.911381,-0.007850
550254.000,0,0,1,7,-31.943281, 0.011265
550255.000,0,0,1,4,-47.167244,-0.004677
550255.000,0,0,1,7,-31.978060,-0.010909
550256.000,0,0,1,4,-47.334980,-0.007482
550256.000,0,0,1,7,-32.012840,-0.006191
550257.000,0,0,1,4,-47.622116,-0.001788
550257.000,0,0,1,7,-32.054573, 0.020103
550258.000,0,0,1,4,-47.792690,-0.000718
550258.000,0,0,1,7,-32.019794, 0.000285
550259.000,0,0,1,4,-47.912094, 0.008649
550259.000,0,0,1,7,-32.012840,-0.006303
550260.000,0,0,1,4,-48.119629, 0.018827
550260.000,0,0,1,7,-32.015160, 0.026971
550261.000,0,0,1,4,-48.381176,-0.004268
550261.000,0,0,1,7,-31.994291,-0.019659
550262.000,0,0,1,4,-48.594398,-0.019070
550262.000,0,0,1,7,-31.968786,-0.016710
550263.000,0,0,1,4,-48.824673, 0.001398
550263.000,0,0,1,7,-31.938644,-0.009426
550264.000,0,0,1,4,-48.975349, 0.028356
550264.000,0,0,1,7,-31.954874, 0.043613
550265.000,0,0,1,4,-49.006622,-0.011472
550265.000,0,0,1,7,-31.859812,-0.035759
550266.000,0,0,1,4,-49.234058,-0.004695
550266.000,0,0,1,7,-31.871405, 0.033378
550267.000,0,0,1,4,-49.296600, 0.001358
550267.000,0,0,1,7,-31.771706,-0.020051
550268.000,0,0,1,4,-49.435905,-0.026580
550268.000,0,0,1,7,-31.709103, 0.004727
550269.000,0,0,1,4,-49.529720, 0.033752
550269.000,0,0,1,7,-31.681280, 0.011342
550270.000,0,0,1,4,-49.617851,-0.003276
550270.000,0,0,1,7,-31.625633, 0.013868
550271.000,0,0,1,4,-49.819702, 0.005056
550271.000,0,0,1,7,-31.558395,-0.022257
550272.000,0,0,1,4,-50.032921, 0.005164
550272.000,0,0,1,7,-31.553757, 0.030858
550273.000,0,0,1,4,-50.254669,-0.025512
550273.000,0,0,1,7,-31.472607,-0.054011
550274.000,0,0,1,4,-50.536118, 0.015305
550274.000,0,0,1,7,-31.472607, 0.013617
550275.000,0,0,1,4,-50.658367,-0.019968
550275.000,0,0,1,7,-31.449421, 0.016336
550276.000,0,0,1,4,-50.783455,-0.021330
550276.000,0,0,1,7,-31.340446,-0.009903
550277.000,0,0,1,4,-50.911385, 0.051800
550277.000,0,0,1,7,-31.261614, 0.007189
550278.000,0,0,1,4,-50.914230,-0.018891
550278.000,0,0,1,7,-31.166552, 0.007115
550279.000,0,0,1,4,-51.101864, 0.036420
550279.000,0,0,1,7,-31.122499, 0.020663
550280.000,0,0,1,4,-51.238323,-0.053210
550280.000,0,0,1,7,-31.022799,-0.026571
550281.000,0,0,1,4,-51.317924, 0.008295
550281.000,0,0,1,7,-30.909187,-0.000860
550282.000,0,0,1,4,-51.391842, 0.013751
550282.000,0,0,1,7,-30.876728, 0.015015
550283.000,0,0,1,4,-51.508404, 0.024879
550283.000,0,0,1,7,-30.809488,-0.007339
550284.000,0,0,1,4,-51.678978,-0.013265
550284.000,0,0,1,7,-30.744568, 0.003436
550285.000,0,0,1,4,-51.701721,-0.019657
550285.000,0,0,1,7,-30.635593,-0.007656
550286.000,0,0,1,4,-51.917786,-0.008141
550286.000,0,0,1,7,-30.542850,-0.010544
550287.000,0,0,1,4,-51.960430, 0.024671
550287.000,0,0,1,7,-30.452425, 0.007839
550288.000,0,0,1,4,-52.102573,-0.040322
550288.000,0,0,1,7,-30.343451,-0.024806
550289.000,0,0,1,4,-52.281681, 0.003239
550289.000,0,0,1,7,-30.241432, 0.020867
550290.000,0,0,1,4,-52.349911, 0.022028
550290.000,0,0,1,7,-30.083769, 0.023882
550291.000,0,0,1,4,-52.469315, 0.003750
550291.000,0,0,1,7,-30.009573,-0.031075
550292.000,0,0,1,4,-52.477840,-0.006641
550292.000,0,0,1,7,-30.004936, 0.018020
550293.000,0,0,1,4,-52.543228, 0.012676
550293.000,0,0,1,7,-29.916830, 0.010001
550294.000,0,0,1,4,-52.520485,-0.010526
550294.000,0,0,1,7,-29.791626,-0.009637
550295.000,0,0,1,4,-52.409611,-0.012777
550295.000,0,0,1,7,-29.666422,-0.010519
550296.000,0,0,1,4,-52.457943,-0.003391
550296.000,0,0,1,7,-29.566721,-0.005376
550297.000,0,0,1,4,-52.361282, 0.026140
550297.000,0,0,1,7,-29.446156,-0.011282
550298.000,0,0,1,4,-52.352753,-0.015655
550298.000,0,0,1,7,-29.309359, 0.015957
550299.000,0,0,1,4,-52.506271, 0.002752
550299.000,0,0,1,7,-29.170242,-0.007281
550300.000,0,0,1,4,-52.551758, 0.017646
550300.000,0,0,1,7,-29.105322, 0.005172
550301.000,0,0,1,4,-52.548916, 0.023506
550301.000,0,0,1,7,-28.954613, 0.035217
550302.000,0,0,1,4,-52.554600,-0.029884
550302.000,0,0,1,7,-28.841002,-0.039978
550303.000,0,0,1,4,-52.691063,-0.013185
550303.000,0,0,1,7,-28.838682, 0.005530
550304.000,0,0,1,4,-52.682533, 0.020231
550304.000,0,0,1,7,-28.773762, 0.017723
550305.000,0,0,1,4,-52.563129, 0.000218
550305.000,0,0,1,7,-28.648558,-0.000816
550306.000,0,0,1,4,-52.594402,-0.033511
550306.000,0,0,1,7,-28.588274,-0.011890
550307.000,0,0,1,4,-52.560287, 0.027453
550307.000,0,0,1,7,-28.500168, 0.013580
550308.000,0,0,1,4,-52.474998,-0.005145
550308.000,0,0,1,7,-28.330912,-0.013665
550309.000,0,0,1,4,-52.204922, 0.001314
550309.000,0,0,1,7,-28.191795, 0.029790
550310.000,0,0,1,4,-51.963272,-0.022981
550310.000,0,0,1,7,-27.955297,-0.049441
550311.000,0,0,1,4,-51.704563,-0.007678
550311.000,0,0,1,7,-27.839369, 0.019795
550312.000,0,0,1,4,-51.551044, 0.012871
550312.000,0,0,1,7,-27.730394, 0.013955
550313.000,0,0,1,4,-51.445858, 0.019741
550313.000,0,0,1,7,-27.565775, 0.019279
550314.000,0,0,1,4,-51.462914, 0.000317
550314.000,0,0,1,7,-27.343189,-0.037790
550315.000,0,0,1,4,-51.411743, 0.000467
550315.000,0,0,1,7,-27.197119, 0.007988
550316.000,0,0,1,4,-51.309399,-0.030771
550316.000,0,0,1,7,-27.027861,-0.002934
550317.000,0,0,1,4,-51.181465, 0.011776
550317.000,0,0,1,7,-26.932798, 0.018314
550318.000,0,0,1,4,-51.081963, 0.031815
550318.000,0,0,1,7,-26.840054, 0.018500
550319.000,0,0,1,4,-51.062061,-0.019906
550319.000,0,0,1,7,-26.714849,-0.014843
550320.000,0,0,1,4,-50.811882, 0.018734
550320.000,0,0,1,7,-26.545593, 0.001190
550321.000,0,0,1,4,-50.556019,-0.050941
550321.000,0,0,1,7,-26.401840,-0.003902
550322.000,0,0,1,4,-50.365543, 0.020540
550322.000,0,0,1,7,-26.204760,-0.026220
550323.000,0,0,1,4,-50.283100, 0.023750
550323.000,0,0,1,7,-26.026228,-0.006347
550324.000,0,0,1,4,-50.089779,-0.031422
550324.000,0,0,1,7,-25.977537, 0.023916
550325.000,0,0,1,4,-49.782742, 0.025011
550325.000,0,0,1,7,-25.787413,-0.029070
550326.000,0,0,1,4,-49.600796, 0.010181
550326.000,0,0,1,7,-25.655252, 0.039673
550327.000,0,0,1,4,-49.447277, 0.007675
550327.000,0,0,1,7,-25.476721, 0.006206
550328.000,0,0,1,4,-49.276699,-0.021939
550328.000,0,0,1,7,-25.330648,-0.002655
550329.000,0,0,1,4,-49.080540,-0.009096
550329.000,0,0,1,7,-25.112701,-0.016009
550330.000,0,0,1,4,-48.779186, 0.005006
550330.000,0,0,1,7,-24.931850, 0.023447
550331.000,0,0,1,4,-48.594398, 0.003396
550331.000,0,0,1,7,-24.732452,-0.024099
550332.000,0,0,1,4,-48.349903,-0.011213
550332.000,0,0,1,7,-24.614202, 0.005478
550333.000,0,0,1,4,-48.142372, 0.027269
550333.000,0,0,1,7,-24.486681, 0.004177
550334.000,0,0,1,4,-47.946209,-0.020728
550334.000,0,0,1,7,-24.310467,-0.018001
550335.000,0,0,1,4,-47.690346,-0.010683
550335.000,0,0,1,7,-24.180626,-0.002968
550336.000,0,0,1,4,-47.320763,-0.011160
550336.000,0,0,1,7,-23.983545,-0.012137
550337.000,0,0,1,4,-47.144501, 0.030839
550337.000,0,0,1,7,-23.805014, 0.012711
550338.000,0,0,1,4,-46.874424, 0.000411
550338.000,0,0,1,7,-23.614889, 0.008569
550339.000,0,0,1,4,-46.709534, 0.010164
550339.000,0,0,1,7,-23.443314, 0.002535
550340.000,0,0,1,4,-46.362694,-0.004149
550340.000,0,0,1,7,-23.239277,-0.022184
550341.000,0,0,1,4,-46.132420,-0.002993
550341.000,0,0,1,7,-23.111753, 0.040135
550342.000,0,0,1,4,-45.970371,-0.020168
550342.000,0,0,1,7,-23.012054,-0.030100
550343.000,0,0,1,4,-45.654804,-0.019730
550343.000,0,0,1,7,-22.863665,-0.029558
550344.000,0,0,1,4,-45.438744, 0.012536
550344.000,0,0,1,7,-22.745415, 0.040692
550345.000,0,0,1,4,-45.165821, 0.031876
550345.000,0,0,1,7,-22.643398, 0.016383
550346.000,0,0,1,4,-44.875843,-0.037846
550346.000,0,0,1,7,-22.469503,-0.009800
550347.000,0,0,1,4,-44.591549, 0.057153
550347.000,0,0,1,7,-22.376759, 0.012596
550348.000,0,0,1,4,-44.170795,-0.053931
550348.000,0,0,1,7,-22.193590,-0.048650
550349.000,0,0,1,4,-43.832485, 0.009328
550349.000,0,0,1,7,-22.024332, 0.014243
550350.000,0,0,1,4,-43.505550,-0.004363
550350.000,0,0,1,7,-21.913040, 0.008190
550351.000,0,0,1,4,-43.238312, 0.024130
550351.000,0,0,1,7,-21.813341, 0.003641
550352.000,0,0,1,4,-42.877262,-0.006588
550352.000,0,0,1,7,-21.630171, 0.005941
550353.000,0,0,1,4,-42.376904,-0.009416
550353.000,0,0,1,7,-21.449322,-0.004254
550354.000,0,0,1,4,-42.169373, 0.023251
550354.000,0,0,1,7,-21.347303, 0.014058
550355.000,0,0,1,4,-41.924877,-0.005038
550355.000,0,0,1,7,-21.268471, 0.004090
550356.000,0,0,1,4,-41.626369,-0.001695
550356.000,0,0,1,7,-21.133993,-0.009503
550357.000,0,0,1,4,-41.128857, 0.006796
550357.000,0,0,1,7,-20.960098,-0.010891
550358.000,0,0,1,4,-40.838879,-0.032325
550358.000,0,0,1,7,-20.851124,-0.002767
550359.000,0,0,1,4,-40.597229,-0.002295
550359.000,0,0,1,7,-20.735193, 0.000645
550360.000,0,0,1,4,-40.284508, 0.031129
550360.000,0,0,1,7,-20.552025,-0.009710
550361.000,0,0,1,4,-40.051388, 0.007695
550361.000,0,0,1,7,-20.440733,-0.003693
550362.000,0,0,1,4,-39.778465,-0.023550
550362.000,0,0,1,7,-20.354944, 0.004528
550363.000,0,0,1,4,-39.303696,-0.002694
550363.000,0,0,1,7,-20.155544, 0.010105
550364.000,0,0,1,4,-38.905685,-0.014346
550364.000,0,0,1,7,-19.970058,-0.013568
550365.000,0,0,1,4,-38.592964, 0.003555
550365.000,0,0,1,7,-19.844854, 0.005772
550366.000,0,0,1,4,-38.322884,-0.002973
550366.000,0,0,1,7,-19.789207, 0.010812
550367.000,0,0,1,4,-37.893600, 0.002627
550367.000,0,0,1,7,-19.640818,-0.016183
550368.000,0,0,1,4,-37.560978,-0.009218
550368.000,0,0,1,7,-19.541117, 0.007392
550369.000,0,0,1,4,-37.418831, 0.026528
550369.000,0,0,1,7,-19.441418, 0.010621
550370.000,0,0,1,4,-37.160126,-0.010368
550370.000,0,0,1,7,-19.316214,-0.011852
550371.000,0,0,1,4,-36.941219, 0.031927
550371.000,0,0,1,7,-19.197966, 0.026461
550372.000,0,0,1,4,-36.605755,-0.060571
550372.000,0,0,1,7,-19.028708,-0.003479
550373.000,0,0,1,4,-36.318619, 0.035943
550373.000,0,0,1,7,-18.898867,-0.013948
550374.000,0,0,1,4,-35.914921, 0.011229
550374.000,0,0,1,7,-18.815397, 0.017998
550375.000,0,0,1,4,-35.755718, 0.027266
550375.000,0,0,1,7,-18.708742, 0.016925
550376.000,0,0,1,4,-35.610725,-0.032028
550376.000,0,0,1,7,-18.615997,-0.042400
550377.000,0,0,1,4,-35.329277,-0.002297
550377.000,0,0,1,7,-18.523254, 0.035151
550378.000,0,0,1,4,-35.090469, 0.011539
550378.000,0,0,1,7,-18.402687,-0.025063
550379.000,0,0,1,4,-34.735104,-0.001603
550379.000,0,0,1,7,-18.337767, 0.005895
550380.000,0,0,1,4,-34.325722,-0.011363
550380.000,0,0,1,7,-18.203289,-0.019076
550381.000,0,0,1,4,-34.078388, 0.013758
550381.000,0,0,1,7,-18.191696, 0.024543
550382.000,0,0,1,4,-33.606461,-0.032360
550382.000,0,0,1,7,-18.082722,-0.003052
550383.000,0,0,1,4,-33.325008,-0.018331
550383.000,0,0,1,7,-17.943605,-0.029163
550384.000,0,0,1,4,-33.026501, 0.039779
550384.000,0,0,1,7,-17.920420, 0.022181
550385.000,0,0,1,4,-32.864456, 0.013237
550385.000,0,0,1,7,-17.883322, 0.006061
550386.000,0,0,1,4,-32.588692,-0.008654
550386.000,0,0,1,7,-17.753481, 0.002315
550387.000,0,0,1,4,-32.554577, 0.018618
550387.000,0,0,1,7,-17.730295,-0.012217
550388.000,0,0,1,4,-32.275967,-0.023801
550388.000,0,0,1,7,-17.649143,-0.013043
550389.000,0,0,1,4,-32.042847,-0.011796
550389.000,0,0,1,7,-17.630596, 0.031360
550390.000,0,0,1,4,-31.920601, 0.009373
550390.000,0,0,1,7,-17.523939,-0.030395
550391.000,0,0,1,4,-31.681795, 0.013128
550391.000,0,0,1,7,-17.503073, 0.024054
550392.000,0,0,1,4,-31.380444,-0.012616
550392.000,0,0,1,7,-17.421923,-0.015117
550393.000,0,0,1,4,-31.010862, 0.031935
550393.000,0,0,1,7,-17.329178, 0.009205
550394.000,0,0,1,4,-30.715199,-0.050956
550394.000,0,0,1,7,-17.308311,-0.009559
550395.000,0,0,1,4,-30.507664, 0.000126
550395.000,0,0,1,7,-17.224842, 0.000182
550396.000,0,0,1,4,-30.311502, 0.039136
550396.000,0,0,1,7,-17.203974, 0.009981
550397.000,0,0,1,4,-30.101126,-0.023425
550397.000,0,0,1,7,-17.146009, 0.002914
550398.000,0,0,1,4,-29.930550, 0.006197
550398.000,0,0,1,7,-17.101955,-0.007810
550399.000,0,0,1,4,-29.660471,-0.004432
550399.000,0,0,1,7,-17.025442, 0.013150
550400.000,0,0,1,4,-29.526854, 0.002352
550400.000,0,0,1,7,-16.988344,-0.041422
550401.000,0,0,1,4,-29.299417,-0.030807
550401.000,0,0,1,7,-16.897919, 0.024638
550402.000,0,0,1,4,-29.134529, 0.021435
550402.000,0,0,1,7,-16.890965,-0.012300
550403.000,0,0,1,4,-28.981010, 0.008088
550403.000,0,0,1,7,-16.893282, 0.033181
550404.000,0,0,1,4,-28.918465,-0.010608
550404.000,0,0,1,7,-16.849230,-0.009509
550405.000,0,0,1,4,-28.776320,-0.000565
550405.000,0,0,1,7,-16.867777, 0.004945
550406.000,0,0,1,4,-28.693874, 0.019584
550406.000,0,0,1,7,-16.828362,-0.001308
550407.000,0,0,1,4,-28.617115, 0.000181
550407.000,0,0,1,7,-16.860823, 0.017138
550408.000,0,0,1,4,-28.509083,-0.006618
550408.000,0,0,1,7,-16.788946,-0.019718
550409.000,0,0,1,4,-28.423796, 0.006905
550409.000,0,0,1,7,-16.791264,-0.012185
550410.000,0,0,1,4,-28.369780,-0.007991
550410.000,0,0,1,7,-16.784307,-0.010739
550411.000,0,0,1,4,-28.349878, 0.038719
550411.000,0,0,1,7,-16.779671,-0.000763
550412.000,0,0,1,4,-28.264591, 0.005747
